2501448380,Amina-Lam,♀潮流前线 ,0,3,0,1567179660000
5516398103,邻家小响响,:怎么都没有想过毕业的过程很艰辛，会有那么多麻烦的事，特别是其他人都很顺利，唯独我出了问题。有时真的很羡慕心大的人，不仅心大，也没出过什么问题，而我呢越谨小慎微越出现问题。我很想相信身边每一个人跟我说过的每一句话，然而有时相信就像雾霭的山林里下了冰雹，使我模糊了双眼，又砸痛了身心。我也无数次反思，可我却只难怪自己太没主见。,0,0,0,1567179120000
5917781699,丽萍st寂寞天秤,PSY (朴载相)《강남스타일 (江南Style)》강남스타일 @QQ音乐 然后，我们坐课间操的时候。中间是全校集体跳神。配乐@鬼鬼吴映洁 @王子_邱勝翊 @曾之乔 @apple黃暐婷 @詹子晴丫頭 @徐璐LULU ,0,0,0,1567178640000
5917781699,丽萍st寂寞天秤,PSY (朴载相)《강남스타일 (江南Style)》강남스타일 @QQ音乐 然后，我们坐课间操的时候。中间是全校集体跳神。配乐@鬼鬼吴映洁 @王子_邱勝翊 @曾之乔 @apple黃暐婷 @詹子晴丫頭 @徐璐LULU ,0,2,0,1567178580000
5372855935,绿茵场De罗密,:一天两场#冰雹#也不影响，白天上课、晚上球馆，感觉真像回到了学生时代,1,1,3,1567178520000
7204678379,1592六,:我已经很老了老到什么事情都已经记不清了，但我永远记得那一天，那天本来天气很好，中午的时候突然开始下冰雹，足球大小的冰雹，听新闻节目说那一天全世界都在下冰雹，死了非常多的人，从那天开始地球就开始不正常了，在大陆板桥最稳定的地方发生大地震，沙漠开始下起了梅雨，沿海地区竟然几个月都不下一滴雨，好像地球母亲在捉弄人类一样，总是发生最不可能发生的事情，所以啊人类得罪的地球之神。  你真的相信你爷爷所说的，我为什么不信啊，你看历史天气记录几乎跟我爷爷说的一样，所以我爷爷一点都没有糊涂，只是年纪大了，身为气象人，就是要找出这些不规律天气的原因。    有一天半人马星系喝多了，跑错地方了，在地球旁边吹泡泡，导致地球上的天气各种反常。,0,0,0,1567178160000
5051446941,旅行你最不可缺的摄影领队,:上一秒还是  蓝天白云 夕阳西下，现在就是冰雹密布。青藏线，给你的总会不一样。#拉萨旅拍##西藏约拍##怒江七十二拐##青藏线包车拼车##拉萨旅拍##西藏约拍##怒江七十二拐# 9月3号，稻城亚丁5天   9月8号，川藏南线10天 等你来约。 青海省·玉树藏族自治州 ,0,0,0,1567178040000
3783815631,菜刀刀刮腿毛毛,:这冰雹天窗砸烂了赔不赔 新疆维吾尔自治区·博尔塔拉蒙古自治州 ,1,0,0,1567177800000
6937643473,搞钱嘚易燃,♀潮流前线 ,0,4,0,1567177560000
5535061123,Moonwangi,:海拔五千多的高山带着冰雹带着大雾带着大拐弯,5,0,1,1567176900000
,慕逸金繁,:去市里管办取文件，刚取完离开大门，就下起微微小雨，我没当回事，慢悠悠往车里走，没想到一瞬间变为倾盆大雨，一度下起了冰雹，而且大风全往我身上刮，大雨猛烈地肆虐着我，我赶紧往车里跑，开车门还撞了膝盖，顶着雨开到家，下车发现雨还停了，纯真的我被暴风雨调戏了 ,0,0,0,1567176840000
1891400614,冕宁交警大队,:#凉山交警在行动# 【凉山州气象台30日16时发布强降雨天气预报】,1,0,0,1567176840000
,这儿是博州,:好大的冰雹,1,0,1,1567176720000
5583244899,今天背英语政治专业书了吗,一个视频概括今天一天的互联网 微博视频 ,0,0,0,1567176540000
,博尔塔拉同城,:温泉县的冰雹好大哦,12,0,1,1567176300000
5459289744,LUVSIC0806,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567175940000
2275268321,王铁花,:手机终于修好了，可以补发一下上周的50公里超级野兽赛。先后经历了腿抽筋、膝盖痛、晴天霹雳、雷电暴雨、大冰雹。一路跌跌撞撞，连滚带爬，好不刺激。💪⛽️@SpartanRace 张家口·太舞滑雪场 ,1,0,0,1567174920000
7151119312,好想你希1,:1931年遭遇冰雹袭击，多次突围后，全部船员都被平安空运出险境。事后人们试图把船从困境中拖回来，但是由于船身已严重损坏，不得不弃船。但令人惊讶的事来了：在此后的38年里，这艘船非但没有沉没，反能够独自漂浮在海面上，好像有什么力量在一直维持着。 ,0,0,0,1567174080000
,毛头小样,:1931年遭遇冰雹袭击，多次突围后，全部船员都被平安空运出险境。事后人们试图把船从困境中拖回来，但是由于船身已严重损坏，不得不弃船。但令人惊讶的事来了：在此后的38年里，这艘船非但没有沉没，反能够独自漂浮在海面上，好像有什么力量在一直维持着。 ,1,1,0,1567174080000
7012283153,好爱你希2,:1931年遭遇冰雹袭击，多次突围后，全部船员都被平安空运出险境。事后人们试图把船从困境中拖回来，但是由于船身已严重损坏，不得不弃船。但令人惊讶的事来了：在此后的38年里，这艘船非但没有沉没，反能够独自漂浮在海面上，好像有什么力量在一直维持着。 ,0,0,0,1567174080000
5646293789,唯独为源守候,:#王源[超话]#啊啊啊啊  成都成都挺住,9,0,1,1567173840000
6495596282,可爱且努力,♀潮流前线 ,0,0,0,1567173780000
5202112330,OVO渡我被身子,路上大冰雹，遇到一大哥骑摩托没有地方躲，靠边和大哥一起躲到冰雹  趣怪视频的微博视频 ,0,0,0,1567173480000
5302451658,进城市的麦穗,:#今日贴纸打卡# 想吃这个大冰雹，高中时代的最爱 沈阳·辽宁广播电视台 ,3,0,0,1567173300000
5867664874,饿着哈有米,♀潮流前线 ,0,1,0,1567173300000
1710741212,目目咪,♀潮流前线 ,0,7,0,1567173180000
5635254963,棣·棣,看十几遍了，还是忍不住笑，张一山：我叫下冰雹！ 曾小贤的微博视频 ,1,0,0,1567172640000
5185718033,哲是一点间,:1931年遭遇冰雹袭击，多次突围后，全部船员都被平安空运出险境。事后人们试图把船从困境中拖回来，但是由于船身已严重损坏，不得不弃船。但令人惊讶的事来了：在此后的38年里，这艘船非但没有沉没，反能够独自漂浮在海面上，好像有什么力量在一直维持着。 ,0,0,0,1567172220000
,游哒哒不是嗒嗒,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567172160000
2727521921,今天想吃黄桃罐头,:近日种草#我的审美确实出现了偏差,2,0,2,1567170960000
3734966354,烤_五花肉bbss,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567169820000
1079414930,lord-yang008,:每日一招|冰雹天气时应该如何避险 点击可查看更多 http://t.cn/Ai8ohpMX ,0,0,0,1567169580000
,yumi夏夏,出门拿外套的时候就感觉秋天来了  风可真温柔 ,2,0,0,1567169100000
,沪申臻驿站,:大家看看位于上海市松江区九亭镇涞泾路328弄（启民苑）、文亭路56弄（文浦苑）的九亭家园二期前一段时间经历台风、冰雹漏水后，窗户内开还不算，这地板也折腾不起，怎么办呀！希望媒体曝光！老百姓的百年大计，却成了百年的豆腐渣工程。,0,1,5,1567168980000
7212537647,冰雹地区实时更新,路上大冰雹，遇到一大哥骑摩托没有地方躲，靠边和大哥一起躲到冰雹  趣怪视频的微博视频 ,0,0,0,1567168800000
2421942623,差不多王小远,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567166820000
6735733308,今天也懒得如意,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567166520000
5752409222,lyrrrrr啊,:妈呀,3,0,2,1567165560000
2738403674,伊犁故事,:8月31日白天，河谷西部再续晴天，东南部为晴间多云天气。夜间，伊犁河谷山区有阵雨，局地可达中量，风力4级，局地可能有雷暴大风、短时强降水、冰雹等强对流天气。尼勒克、新源、特克斯、昭苏有阵雨出现，气温略降，风力4到5级。9月1日夜间至2日夜间，河谷各地有小雨，北部沿山一带及东、南部的部分地区可达中量，山区局部大雨，西风4级左右，气温略有下降。9月4日夜间至5日夜间，河谷各地有小雨，部分地区中雨，局部大雨，西风5～6级，气温下降5～8℃，海拔2000米以上的山区为雨夹雪或雪。天气转晴后，平原地区最低气温将降至8℃左右，山区降至4℃左右。 http://t.cn/R2WxkHP,1,0,0,1567165080000
2865847284,喝杏仁露吃杏仁豆腐-,:自己做的意面冰雹过后西安之行凌晨五点的车站最爱的烧烤一支满天星黄昏吃火锅还得写作业的小可怜这就是暑假的全部了 ,1,0,0,1567164600000
5305390799,鸢都龙城,:为诸城人鼓掌👏 潍坊 鸢都龙城的微博视频 ,2,0,0,1567164300000
2299190255,susingang,:一场冰雹，给砸成了这个熊样，今天终于有时间回家收拾了收拾！ 潍坊 ,0,0,0,1567164300000
,城市过客,:#城市过客#【色拉寺】关于色拉寺名的来源有两种说法。相传色拉寺建寺之初，乌孜山麓开满了野生的玫瑰花，而野玫瑰是藏语发音为“色拉”，于是寺院由此而得名。另一种说法是，该寺在奠基兴建时下了一场很猛的冰雹，冰雹藏语发音也为“色拉”，故该寺建成后取名为“色拉寺”。 ,0,0,0,1567164240000
,平安石河子,:#天气早知道#据新疆气象台发布：30日夜间到31日白天，北疆乌鲁木齐、塔城、博乐、克拉玛依有雨光临，其他地区天气以晴或多云为主，博乐发布了冰雹橙色预警；东疆天气为晴或多云，哈密与吐鲁番发布了高温橙色预警，请注意防范；南疆喀什有阵雨，和田有浮尘，其他地区天气为晴或多云。温馨提示：未来三天，喀什地区、克州、巴州北部山区等地出现局地短时强降水、冰雹、雷暴大风等强对流天气的可能性较大，需防范局地洪水、滑坡、泥石流等地质灾害和强对流天气的不利影响。,3,0,0,1567163640000
6516314072,独孤灵魂990927,:头顶一片乌云，不知道是要下雨，下冰雹，下雪，下霜，还是下刀子,0,0,0,1567163400000
2614526487,伊犁直播,:#伊犁身边事# 【别洗车啦～】 8月31日夜间，伊犁河谷山区有阵雨，局地可达中量，风力4级，局地可能有雷暴大风、短时强降水、冰雹等强对流天气。    9月1日夜间至2日夜间，河谷各地有小雨，北部沿山一带及东、南部的部分地区可达中量，山区局部大雨，西风4级左右，气温略有下降。    9月4日夜间至5日夜间，河谷各地有小雨，部分地区中雨，局部大雨，西风5～6级，气温下降5～8℃，海拔2000米以上的山区为雨夹雪或雪。天气转晴后，平原地区最低气温将降至8℃左右，山区降至4℃左右。,0,0,0,1567163160000
6244304230,负三十四,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567163100000
5614378868,外烟外烟爆珠正品代购,:建宁二年四月望日，帝御温德殿。方升座，殿角狂风骤起。只见一条大青蛇，从外烟梁上飞将下来，蟠于椅上。帝惊倒，左右急救入宫，百官俱奔避。须臾，七星蓝莓蛇不见了。忽然大雷大雨，加以铁塔猫冰雹，落到半夜方止，坏却房屋无数。建宁四年二月，洛阳地震；又海水泛溢，沿海居民，尽被大浪卷入海中。光和元年，雌鸡化雄。六月朔，黑气十余丈，飞入温德殿中。,0,0,0,1567163040000
,软暖小面包,:当朋友们在吃烤肉的时候 我只能吃食堂第一次感觉工二的酸辣渔粉有点辣来回路上看到好多军训的学弟学妹感觉没有天中军训的黑hhhhhhh要忙起来了啊回学校好像也没有那么糟糕嘛一回来就点了一大杯四季奶青还加了布丁捣鼓了半天如何拆吸水拖把新来的学姐的位置真的好整洁好干净啊希望新学期能有属于自己的仪式感不知道为啥我现在好想见到lhq 这里一定要艾特你,1,1,0,1567162800000
6068931397,怒江同城,:#怒江身边事# 【强对流家族的秘密】云南省气象台8月30日16时40分继续发布强对流黄色预警：预计未来12小时，迪庆、怒江、丽江、大理、保山、德宏、临沧、普洱、西双版纳、红河南部、文山南部将出现雷电、局地短时强降水等强对流天气，请注意防范。强对流天气是个大家族，它可以表现出风雨雷电等各个形态，短时的强降水、强风、暴雨、冰雹、龙卷风等都属于强对流天气，它一旦出现就会给人们带来很多危险，学会如何正确预防和应对十分关键。 http://t.cn/RCTDj9S,0,0,0,1567162380000
7266962566,用户7266962566,:冰雹砸的苹果，农民一年收入全部打了水漂，收货的人都不要？。保定市顺平县@河北应急 @河北快报 @河北日报 @河北财经频道 @河北发布 @微博保定 保定 ,7,0,0,1567162260000
6666403085,Yzhouxxxxin_,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567161900000
6475819069,洛婉湘,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567161600000
,日语单词本,:天气预报常使用的词语露（つゆ）：露にわか雨：阵雨曇りがち：多阴天曇りのち雨：阴转雨晴れ間（ま）：晴空梅雨（つゆ）：梅雨雹（ひょう）：冰雹波浪（はろう）：波浪津波（つなみ）：海啸濃霧（のうむ）：浓雾曇り時々雨：阴有小雨洪水（こうずい）：洪水曇り時々晴れ：阴间多云天候（てんこう）：天气吹雪（ふぶき）：暴风雪霧（きり）がかかる：起雾強風（きょうふう）：强风稲光（いなびかり）：闪电冷（ひ）え込（こ）み：降温雷（かみなり）がおちる：打雷崩（くず）れる：天气变坏霜（しも）が降（お）りる：下霜空模様（そらもよう）：天气情况雲（くも）に覆（おお）われる：多云荒（あ）れ模様（もよう）：天气转坏雨模様（あめもよう）：容易下雨的天气,77,75,0,1567160580000
2520487393,大连气象,:大连市气象台2019年08月30日18时10分发布雷电黄色预警信号:预计未来4到6小时，瓦房店市、普兰店区、庄河市及周边海域部分地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。http://t.cn/RmxDsJF ,1,1,1,1567160400000
,瓦房店气象,:瓦房店气象台2019年08月30日18时14分发布雷电黄色预警信号：预计未来4到6小时，瓦房店市及周边海域部分地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。            http://t.cn/R95SjSK ,0,0,0,1567160220000
3858262374,阿星星星七,我说了 冰霆子这个名字不是我自己取的 ,0,0,0,1567160220000
,普兰店气象服务,:普兰店区气象台2019年08月30日18时15分发布雷电黄色预警信号：预计未来4到6小时，普兰店区及周边海域部分地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。http://t.cn/RmxDsJF ,0,0,0,1567160160000
1948750172,辽宁气象,:雷电黄色预警信号：预计未来4到6小时，瓦房店市、普兰店区、庄河市及周边海域部分地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。辽宁省气象灾害监测预警中心2019年08月30日18时10分发布 ,1,0,0,1567160160000
1948750172,辽宁气象,:雷电黄色预警信号：预计30日傍晚到夜间，丹东地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。辽宁省气象灾害监测预警中心2019年8月30日16时59分发布 ,0,0,0,1567160160000
5284307630,庄河气象,:庄河市气象台2019年08月30日18时10分发布雷电黄色预警信号：预计未来4到6小时，庄河市及周边海域部分地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。http://t.cn/R95SjSK ,0,0,0,1567159980000
7262770896,朔方风雨,:#强对流天气灾害防御建议#3.注意防范雷暴大风可能造成棚舍和广告牌等搭建物的倒塌以及对高空作业、水域作业和航行的影响；4.注意防范冰雹可能对农作物和农业设施造成的影响。『天气预报 >> 强对流天气预报 >> 强天气落区』http://t.cn/Rc146vz ,0,0,0,1567159920000
3211088553,世界历史博物馆,#欧洲社会#【西班牙马德里满城遍布冰雹，汽车被洪水冲走】西班牙马德里近日遭遇剧烈雹暴，湍急洪水冲走汽车，路面、商铺被厚层冰雹覆盖。马德里地铁受此影响关闭多个站点，航班也被迫降落在别地机场。,3,0,0,1567159560000
7280095705,我觉得我上辈子就是个叨叨,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,0,0,1567159500000
5255200299,特异型里番宝物,刚点开的时候以为是个斯拉夫沙雕视频，12秒后发现我错了 TACAT橘猫量贩的秒拍视频 ,0,0,0,1567159260000
3717458561,Berg_kevin_貳號機,刚点开的时候以为是个斯拉夫沙雕视频，12秒后发现我错了 TACAT橘猫量贩的秒拍视频 ,0,1,0,1567159080000
2268282742,新疆气象,:30日夜间到31日白天，北疆乌鲁木齐、塔城、博乐、克拉玛依有雨光临，其他地区天气以晴或多云为主，博乐发布了冰雹橙色预警；东疆天气为晴或多云，哈密与吐鲁番发布了高温橙色预警，请注意防范；南疆喀什有阵雨，和田有浮尘，其他地区天气为晴或多云。小编温馨提示：未来三天，喀什地区、克州、巴州北部山区等地出现局地短时强降水、冰雹、雷暴大风等强对流天气的可能性较大，需防范局地洪水、滑坡、泥石流等地质灾害和强对流天气的不利影响。,1,0,0,1567158900000
5811514103,长大后的小明同学叫大明,:南方人不曾见过的大冰雹,2,1,2,1567158720000
2367933594,塔城气象,:塔城地区气象台8月30日17时发布雷电黄色预警信号:预计今天下午至夜间，塔城地区大部出现雷电、冰雹、短时大风、短时强降水等强对流天气的可能性较大，需做好局地山洪、泥石流等次生地质灾害的防范工作。    防御指南: 1.政府及相关部门按照职责做好防雷工作；2.密切关注天气，尽量避免户外活动。 ,0,0,0,1567158660000
,城堡麻麻丫,:9月的天，下起了冰雹… http://t.cn/E4HcxuA ,0,0,0,1567158300000
7199963185,英吉沙气象,:#雷电黄色预警#  英吉沙县气象台2019年8月30日17时21分发布雷电黄色预警信号：预计未来6小时内，英吉沙县将有阵雨天气，并伴有雷电活动，局地出现短时强降水、冰雹、雷雨大风等强对流天气的可能性较大，请注意防范。 防御指南:1.政府及相关部门按照职责做好防雷工作；2.密切关注天气，尽量避免户外活动。,0,0,0,1567157340000
2660620164,博州气象,":博州气象台8月30日17时00分发布雷电黄色预警信号:预计今天午后至夜间, 博州大部地区将有雷雨、大风等短时强对流天气,局部发生冰雹的可能性较大,请注意防范!@温泉零距离 @杞都精河 @亚欧枢纽港-阿拉山口市 @灵壤博乐 @博州发布 @博州头条 ",0,1,0,1567157100000
,趣怪视频,:路上大冰雹，遇到一大哥骑摩托没有地方躲，靠边和大哥一起躲到冰雹  趣怪视频的微博视频 ,11,2,0,1567156860000
5637564912,坐副驾驶得易夫人,出门拿外套的时候就感觉秋天来了  风可真温柔 ,0,1,0,1567156680000
1794730545,尼古拉斯二狗咂,:#狸仔仔[超话]#淦淋娘类，刚穿上新衣服和朋友出去耍就下起了大雨，还是带冰雹那种。。。我TM太难了！！！,1,0,1,1567156620000
6192690677,学姐的居家日常,:家有儿女经典片段：我叫夏雪，我叫夏雨，我叫下冰雹，笑喷了 学姐的居家日常的微博视频 ,0,0,0,1567156560000
5656720878,爆笑幽默酱,:家有儿女经典片段：我叫夏雪，我叫夏雨，我叫下冰雹，笑喷了 爆笑幽默酱的微博视频 ,20,0,1,1567156560000
6530049400,这条微博真搞笑,:家有儿女经典片段：我叫夏雪，我叫夏雨，我叫下冰雹，笑喷了 这条微博真搞笑的微博视频 ,0,0,0,1567156560000
1774006332,辽宁经济广播官方微博,:经小济说天气～全省天气预报30日白天到夜间抚顺、本溪、铁岭地区及沈阳市区、康平、法库、鞍山市区阵雨或雷阵雨转多云，上述地区伴有雷雨大风、冰雹、短时强降水等强对流天气，最大小时雨强20到30毫米，瞬时最大风力7到8级，其他地区多云，最高气温大连、丹东、锦州、阜新、朝阳、葫芦岛地区26℃到28℃，其他地区22℃到25℃，最低气温大连、鞍山、锦州、营口地区17℃到20℃，其他地区13℃到16℃。31日白天到夜间全省晴。1日白天到夜间全省晴。沈阳市天气预报30日白天到夜间雷阵雨转多云，并伴有雷雨大风、冰雹、短时强降水等强对流天气，西北风4级转3级，最高气温23℃，最低气温14℃。31日白天到夜间晴。1日白天到夜间晴。大风预报30日白天渤海北部、渤海中部、渤海海峡、黄海北部偏北风6级、阵风7级。更多内容请关注辽宁经济广播官方微信～,0,0,0,1567156440000
5386786722,今天想静静了吗,:冰雹是天上的仙女吃冰沙时掉落的碎渣渣，真是听过最可爱的解释了。（今天也是blingbling的香香girl） ,1,0,0,1567156440000
,龙江气象,:#小天报天气[超话]# 【黑龙江省气象服务中心根据黑龙江省气象台2019年8月30日17时发布的全省天气预报制作的省内主要高速天气信息】受冷涡影响，今天夜间到明天白天，我省东部地区还有降水天气出现，降雨同时伴有短时强降水、雷电、雷暴大风、冰雹等强对流天气，提示出行的朋友注意预防。气温方面，未来几天，省内各地的气温有小幅波动，还望大家关注温度变化，合理增减衣物，以防感冒。,1,1,1,1567156140000
,龙江气象,:#小天报天气[超话]# 【#黑龙江# 晚间天气】黑龙江省气象台2019年8月30日17时发布30日夜间至2日白天全省天气预报：30日夜间到31日白天：佳木斯东部、双鸭山东部阴有中雨，大兴安岭南部、哈尔滨东部、佳木斯西部、双鸭山西部、七台河、鸡西、牡丹江多云有阵雨或雷阵雨，其它地区晴有时多云。另外，降雨同时伴有短时强降水、雷电、雷暴大风、冰雹等强对流天气；30日夜间我省东部地区仍处在中小河流洪水和地质灾害气象风险高或较高的预警中；降水引起道路湿滑，能见度较差；凌晨到上午时段部分地区有雾，能见度低。请注意预防 。31日夜间到1日白天：大兴安岭、齐齐哈尔、大庆、鸡西、牡丹江多云，其它地区多云有阵雨或雷阵雨。1日夜间到2日白天：伊春、齐齐哈尔、大庆、哈尔滨、七台河、鸡西多云有阵雨或雷阵雨，其它地区晴有时多云。30日夜间最低气温：大兴安岭北部（4-6）℃，大兴安岭南部（7-9）℃，黑河、伊春（9-11）℃，其它地区（13-15）℃。31日白天最高气温: 齐齐哈尔、大庆、绥化、哈尔滨、牡丹江（25-27）℃，其它地区（22-24）℃。,1,2,4,1567156080000
3427334674,凉山广播电视报,:【凉山州气象台30日16时发布强降雨天气预报】,0,0,0,1567155960000
3994365072,范绳叫三师公快到碗里来,#陈情令##陈情令周边# 今天依旧是没有感情的抽奖机…,0,0,0,1567155900000
,丹东气象服务,:雷电黄色预警信号：预计30日傍晚到夜间，丹东地区将出现雷电天气，同时可能伴有短时大风、冰雹、短时强降水等强对流天气，请注意防范。丹东市气象台2019年8月30日16时59分发布 ,0,1,0,1567155660000
2660620164,博州气象,":博州气象台8月30日16时40分发布冰雹橙色预警:预计今天午后到夜间,温泉至博乐一线及浅山带出现冰雹的可能性较大,请注意防范！@温泉零距离 @杞都精河 @亚欧枢纽港-阿拉山口市 @灵壤博乐 @博州发布 @博州头条 ",0,0,0,1567155600000
6044029726,蓝色天空晒太阳,:家里的玉米地和烟地都趴下了一场冰雹灾难靠老天吃饭的人真的挺苦的每年每户十到二十万的烟钱今年就这样没了,0,0,0,1567155420000
5829461388,蠢狼_雷桑,:冰咖啡配的果奶被孙小闹喝了！趁我不在喝了！！给我留下了他买的下冰雹果奶？！（不开心... ,3,0,7,1567155240000
,微凉山,:【凉山州气象台30日16时发布强降雨天气预报】,1,0,1,1567155240000
5620650811,牛蕊19,:能下场雨吗？下冰雹也行,6,0,0,1567155060000
2464409642,伊犁天气,:伊犁州气象台2019年8月30日16时发布气象服务信息：预计8月31日夜间，伊犁河谷山区有阵雨，局地可达中量，风力4级，局地可能有雷暴大风、短时强降水、冰雹等强对流天气；9月1日夜间至2日夜间，河谷各地有小雨，北部沿山一带及东、南部的部分地区可达中量，山区局部大雨，西风4级左右，气温略有下降；9月4日夜间至5日夜间，河谷各地有小雨，部分地区中雨，局部大雨，西风5～6级，气温下降5～8℃，海拔2000米以上的山区为雨夹雪或雪，天气转晴后，平原地区最低气温将降至8℃左右，山区降至4℃左右。,0,0,0,1567154640000
3554758617,甜仨儿仨儿,:🙃晴天，大雨，冰雹 呼伦贝尔 ,7,0,1,1567154640000
,中国吉林网,:#吉林气象# #吉林发布# #长春天气# 【吉林省应急管理厅发布雷电黄色预警】吉林省气象台8月30日12时31分发布雷电黄色预警信号：预计未来12小时，松原东部、长春、四平、辽源、吉林、通化、白山、延边、长白山保护区有雷电，可能会造成雷电灾害事故，部分地方伴有短时强降水、雷暴大风或冰雹等强对流天气。防御应对提示：1.有关部门（单位）要高度重视，按照职责做好雷电天气的安全防范和应急工作。2.广大市民要尽量避免户外活动，在户外且附近没有安全避护场所的人员应尽快返回，应当尽量躲入有防雷设施的建筑物或者汽车内，并关好门窗。3.要注意不要在空旷场地打伞，远离铁塔、烟囱、电线杆、旗杆各种天线等高大物体，不要在树下、电线杆下、吊塔下等孤立物下避雨。4.要注意切勿接触天线、水管、铁丝网、金属门窗、建筑物外墙，远离电线等带电设备和其他类似金属装置。5.不要使用无防雷装置或者防雷装置不完备的电视、电话等电器，切断危险电源，远离电线、变压器等带电设备。,0,0,0,1567154580000
2384554554,石河子气象,:预计：9月1日夜间到2日夜间石河子垦区阴有小雨，安集海至石河子市沿线中量，南部山区大量，4到5级偏西风，气温下降6～8℃，同时伴有雷电、大风、局地短时强降水、冰雹等对流性天气的可能性较大，注意加强防范。未来五天的其他时间垦区多云有时晴，风力不大，气温变化不大。未来五天零度层高度在4000～4600米之间。,0,0,0,1567154580000
5832716047,Annie妮安,出门拿外套的时候就感觉秋天来了  风可真温柔 ,2,0,0,1567154520000
3840913812,嵩明发布,:#嵩明快讯# 【抗灾保收，党员在行动】7月19日核桃村委会下辖的8个村小组遭受了前所未有的特大冰雹灾害，农作物不同程度受损。据统计，共有2400亩烤烟、蔬菜、玉米和雪莲果等作物受灾，涉及农户296户，直接经济损失达800万元。其中尤以烤烟受灾情况最为严重，全村近1200亩烤烟绝收。灾害发生后，核桃村党员带领群众开展生产自救，邀请专业技术人员对群众进行蔬菜种植技能培训，动员大家利用地里残存的地膜等资源进行蔬菜套种翻种，最大限度减少经济损失。灾后40多天的时间里，全村有1100多亩土地套种或翻种了甜脆豌豆、青花菜等蔬菜，目前均长势良好，丰收在望，大大弥补了冰雹灾害造成的损失。,0,1,0,1567154460000
5149594620,凉山气象,:强降雨天气预报：预计30日晚到31日白天木里、冕宁有大雨，局地有暴雨，发生中小河流洪水和山洪地质灾害的气象风险等级高；西昌、甘洛、越西、喜德、盐源、雷波、美姑、昭觉有中雨，局地有大到暴雨，州内其余各县有小雨，局地有中到大雨，发生中小河流洪水和山洪地质灾害的气象风险等级较高。强降雨出现...全文,0,0,0,1567154400000
